Div;Season;Capacity;Spectators;Date;HomeTeam;AwayTeam
E0;3;48000;46974;23.09.2012;Man City;Arsenal
E0;3;52338;50517;23.09.2012;Newcastle;Norwich
E0;3;36284;36030;23.09.2012;Tottenham;QPR
E0;3;60704;60079;29.09.2012;Arsenal;Chelsea
E0;3;39571;36356;29.09.2012;Everton;Southampton
E0;3;25800;25394;29.09.2012;Fulham;Man City
E0;3;75800;75530;29.09.2012;Man United;Tottenham
E0;3;27244;26672;29.09.2012;Norwich;Liverpool
E0;3;24161;23862;29.09.2012;Reading;Newcastle
E0;3;30089;26722;29.09.2012;Stoke;Swansea
E0;3;48707;40544;29.09.2012;Sunderland;Wigan
E0;3;42682;35060;30.09.2012;Aston Villa;West Brom
E0;3;18360;17779;01.10.2012;QPR;West Ham
E0;3;42000;41462;06.10.2012;Chelsea;Norwich
E0;3;48000;46974;06.10.2012;Man City;Sunderland
E0;3;21088;20370;06.10.2012;Swansea;Reading
E0;3;26850;25360;06.10.2012;West Brom;QPR
E0;3;35345;34720;06.10.2012;West Ham;Arsenal
E0;3;25133;19359;06.10.2012;Wigan;Everton
E0;3;45000;44749;07.10.2012;Liverpool;Stoke
E0;3;52338;50517;07.10.2012;Newcastle;Man United
E0;3;32384;30874;07.10.2012;Southampton;Fulham
E0;3;36284;36030;07.10.2012;Tottenham;Aston Villa
E0;3;25800;25394;20.10.2012;Fulham;Aston Villa
E0;3;45000;44749;20.10.2012;Liverpool;Reading
E0;3;75800;75530;20.10.2012;Man United;Stoke
E0;3;27244;26672;20.10.2012;Norwich;Arsenal
E0;3;21088;20370;20.10.2012;Swansea;Wigan
E0;3;36284;36030;20.10.2012;Tottenham;Chelsea
E0;3;26850;25360;20.10.2012;West Brom;Man City
E0;3;35345;34720;20.10.2012;West Ham;Southampton
E0;3;18360;17779;21.10.2012;QPR;Everton
E0;3;48707;40544;21.10.2012;Sunderland;Newcastle
E0;3;60704;60079;27.10.2012;Arsenal;QPR
E0;3;42682;35060;27.10.2012;Aston Villa;Norwich
E0;3;48000;46974;27.10.2012;Man City;Swansea
E0;3;24161;23862;27.10.2012;Reading;Fulham
E0;3;30089;26722;27.10.2012;Stoke;Sunderland
E0;3;25133;19359;27.10.2012;Wigan;West Ham
E0;3;42000;41462;28.10.2012;Chelsea;Man United
E0;3;39571;36356;28.10.2012;Everton;Liverpool
E0;3;52338;50517;28.10.2012;Newcastle;West Brom
E0;3;32384;30874;28.10.2012;Southampton;Tottenham
E0;3;25800;25394;03.11.2012;Fulham;Everton
E0;3;75800;75530;03.11.2012;Man United;Arsenal
E0;3;27244;26672;03.11.2012;Norwich;Stoke
E0;3;48707;40544;03.11.2012;Sunderland;Aston Villa
E0;3;21088;20370;03.11.2012;Swansea;Chelsea
E0;3;36284;36030;03.11.2012;Tottenham;Wigan
E0;3;35345;34720;03.11.2012;West Ham;Man City
E0;3;45000;44749;04.11.2012;Liverpool;Newcastle
E0;3;18360;17779;04.11.2012;QPR;Reading
E0;3;26850;25360;05.11.2012;West Brom;Southampton
E0;3;60704;60079;10.11.2012;Arsenal;Fulham
E0;3;42682;35060;10.11.2012;Aston Villa;Man United
E0;3;39571;36356;10.11.2012;Everton;Sunderland
E0;3;24161;23862;10.11.2012;Reading;Norwich
E0;3;32384;30874;10.11.2012;Southampton;Swansea
E0;3;30089;26722;10.11.2012;Stoke;QPR
E0;3;25133;19359;10.11.2012;Wigan;West Brom
E0;3;42000;41462;11.11.2012;Chelsea;Liverpool
E0;3;48000;46974;11.11.2012;Man City;Tottenham
E0;3;52338;50517;11.11.2012;Newcastle;West Ham
E0;3;60704;60079;17.11.2012;Arsenal;Tottenham
E0;3;45000;44749;17.11.2012;Liverpool;Wigan
E0;3;48000;46974;17.11.2012;Man City;Aston Villa
E0;3;52338;50517;17.11.2012;Newcastle;Swansea
E0;3;27244;26672;17.11.2012;Norwich;Man United
E0;3;18360;17779;17.11.2012;QPR;Southampton
E0;3;24161;23862;17.11.2012;Reading;Everton
E0;3;26850;25360;17.11.2012;West Brom;Chelsea
E0;3;25800;25394;18.11.2012;Fulham;Sunderland
E0;3;35345;34720;19.11.2012;West Ham;Stoke
E0;3;42682;35060;24.11.2012;Aston Villa;Arsenal
E0;3;39571;36356;24.11.2012;Everton;Norwich
E0;3;75800;75530;24.11.2012;Man United;QPR
E0;3;30089;26722;24.11.2012;Stoke;Fulham
E0;3;48707;40544;24.11.2012;Sunderland;West Brom
E0;3;25133;19359;24.11.2012;Wigan;Reading
E0;3;42000;41462;25.11.2012;Chelsea;Man City
E0;3;32384;30874;25.11.2012;Southampton;Newcastle
E0;3;21088;20370;25.11.2012;Swansea;Liverpool
E0;3;36284;36030;25.11.2012;Tottenham;West Ham
E0;3;42682;35060;27.11.2012;Aston Villa;Reading
E0;3;48707;40544;27.11.2012;Sunderland;QPR
E0;3;42000;41462;28.11.2012;Chelsea;Fulham
E0;3;39571;36356;28.11.2012;Everton;Arsenal
E0;3;75800;75530;28.11.2012;Man United;West Ham
E0;3;32384;30874;28.11.2012;Southampton;Norwich
E0;3;30089;26722;28.11.2012;Stoke;Newcastle
E0;3;21088;20370;28.11.2012;Swansea;West Brom
E0;3;36284;36030;28.11.2012;Tottenham;Liverpool
E0;3;25133;19359;28.11.2012;Wigan;Man City
E0;3;60704;60079;01.12.2012;Arsenal;Swansea
E0;3;25800;25394;01.12.2012;Fulham;Tottenham
E0;3;45000;44749;01.12.2012;Liverpool;Southampton
E0;3;48000;46974;01.12.2012;Man City;Everton
E0;3;18360;17779;01.12.2012;QPR;Aston Villa
E0;3;24161;23862;01.12.2012;Reading;Man United
E0;3;26850;25360;01.12.2012;West Brom;Stoke
E0;3;35345;34720;01.12.2012;West Ham;Chelsea
E0;3;27244;26672;02.12.2012;Norwich;Sunderland
E0;3;52338;50517;03.12.2012;Newcastle;Wigan
E0;3;60704;60079;08.12.2012;Arsenal;West Brom
E0;3;42682;35060;08.12.2012;Aston Villa;Stoke
E0;3;32384;30874;08.12.2012;Southampton;Reading
E0;3;48707;40544;08.12.2012;Sunderland;Chelsea
E0;3;21088;20370;08.12.2012;Swansea;Norwich
E0;3;25133;19359;08.12.2012;Wigan;QPR
E0;3;39571;36356;09.12.2012;Everton;Tottenham
E0;3;48000;46974;09.12.2012;Man City;Man United
E0;3;35345;34720;09.12.2012;West Ham;Liverpool
E0;3;25800;25394;10.12.2012;Fulham;Newcastle
E0;3;48707;40544;11.12.2012;Sunderland;Reading
E0;3;45000;44749;15.12.2012;Liverpool;Aston Villa
E0;3;75800;75530;15.12.2012;Man United;Sunderland
E0;3;52338;50517;15.12.2012;Newcastle;Man City
E0;3;27244;26672;15.12.2012;Norwich;Wigan
E0;3;18360;17779;15.12.2012;QPR;Fulham
E0;3;30089;26722;15.12.2012;Stoke;Everton
E0;3;36284;36030;16.12.2012;Tottenham;Swansea
E0;3;26850;25360;16.12.2012;West Brom;West Ham
E0;3;24161;23862;17.12.2012;Reading;Arsenal
E0;3;45000;44749;22.12.2012;Liverpool;Fulham
E0;3;48000;46974;22.12.2012;Man City;Reading
E0;3;52338;50517;22.12.2012;Newcastle;QPR
E0;3;32384;30874;22.12.2012;Southampton;Sunderland
E0;3;36284;36030;22.12.2012;Tottenham;Stoke
E0;3;26850;25360;22.12.2012;West Brom;Norwich
E0;3;35345;34720;22.12.2012;West Ham;Everton
E0;3;25133;19359;22.12.2012;Wigan;Arsenal
E0;3;42000;41462;23.12.2012;Chelsea;Aston Villa
E0;3;21088;20370;23.12.2012;Swansea;Man United
E0;3;42682;35060;26.12.2012;Aston Villa;Tottenham
E0;3;39571;36356;26.12.2012;Everton;Wigan
E0;3;25800;25394;26.12.2012;Fulham;Southampton
E0;3;75800;75530;26.12.2012;Man United;Newcastle
E0;3;27244;26672;26.12.2012;Norwich;Chelsea
E0;3;18360;17779;26.12.2012;QPR;West Brom
E0;3;24161;23862;26.12.2012;Reading;Swansea
E0;3;30089;26722;26.12.2012;Stoke;Liverpool
E0;3;48707;40544;26.12.2012;Sunderland;Man City
E0;3;60704;60079;29.12.2012;Arsenal;Newcastle
E0;3;42682;35060;29.12.2012;Aston Villa;Wigan
E0;3;25800;25394;29.12.2012;Fulham;Swansea
E0;3;75800;75530;29.12.2012;Man United;West Brom
E0;3;27244;26672;29.12.2012;Norwich;Man City
E0;3;24161;23862;29.12.2012;Reading;West Ham
E0;3;30089;26722;29.12.2012;Stoke;Southampton
E0;3;48707;40544;29.12.2012;Sunderland;Tottenham
E0;3;39571;36356;30.12.2012;Everton;Chelsea
E0;3;18360;17779;30.12.2012;QPR;Liverpool
E0;3;48000;46974;01.01.2013;Man City;Stoke
E0;3;32384;30874;01.01.2013;Southampton;Arsenal
E0;3;21088;20370;01.01.2013;Swansea;Aston Villa
E0;3;36284;36030;01.01.2013;Tottenham;Reading
E0;3;26850;25360;01.01.2013;West Brom;Fulham
E0;3;35345;34720;01.01.2013;West Ham;Norwich
E0;3;25133;19359;01.01.2013;Wigan;Man United
E0;3;42000;41462;02.01.2013;Chelsea;QPR
E0;3;45000;44749;02.01.2013;Liverpool;Sunderland
E0;3;52338;50517;02.01.2013;Newcastle;Everton
E0;3;42682;35060;12.01.2013;Aston Villa;Southampton
E0;3;39571;36356;12.01.2013;Everton;Swansea
E0;3;25800;25394;12.01.2013;Fulham;Wigan
E0;3;27244;26672;12.01.2013;Norwich;Newcastle
E0;3;18360;17779;12.01.2013;QPR;Tottenham
E0;3;24161;23862;12.01.2013;Reading;West Brom
E0;3;30089;26722;12.01.2013;Stoke;Chelsea
E0;3;48707;40544;12.01.2013;Sunderland;West Ham
E0;3;60704;60079;13.01.2013;Arsenal;Man City
E0;3;75800;75530;13.01.2013;Man United;Liverpool
E0;3;42000;41462;16.01.2013;Chelsea;Southampton
E0;3;45000;44749;19.01.2013;Liverpool;Norwich
E0;3;48000;46974;19.01.2013;Man City;Fulham
E0;3;52338;50517;19.01.2013;Newcastle;Reading
E0;3;21088;20370;19.01.2013;Swansea;Stoke
E0;3;26850;25360;19.01.2013;West Brom;Aston Villa
E0;3;35345;34720;19.01.2013;West Ham;QPR
E0;3;25133;19359;19.01.2013;Wigan;Sunderland
E0;3;42000;41462;20.01.2013;Chelsea;Arsenal
E0;3;36284;36030;20.01.2013;Tottenham;Man United
E0;3;32384;30874;21.01.2013;Southampton;Everton
E0;3;60704;60079;23.01.2013;Arsenal;West Ham
E0;3;42682;35060;29.01.2013;Aston Villa;Newcastle
E0;3;18360;17779;29.01.2013;QPR;Man City
E0;3;30089;26722;29.01.2013;Stoke;Wigan
E0;3;48707;40544;29.01.2013;Sunderland;Swansea
E0;3;60704;60079;30.01.2013;Arsenal;Liverpool
E0;3;39571;36356;30.01.2013;Everton;West Brom
E0;3;25800;25394;30.01.2013;Fulham;West Ham
E0;3;75800;75530;30.01.2013;Man United;Southampton
E0;3;27244;26672;30.01.2013;Norwich;Tottenham
E0;3;24161;23862;30.01.2013;Reading;Chelsea
E0;3;60704;60079;02.02.2013;Arsenal;Stoke
E0;3;39571;36356;02.02.2013;Everton;Aston Villa
E0;3;25800;25394;02.02.2013;Fulham;Man United
E0;3;52338;50517;02.02.2013;Newcastle;Chelsea
E0;3;18360;17779;02.02.2013;QPR;Norwich
E0;3;24161;23862;02.02.2013;Reading;Sunderland
E0;3;35345;34720;02.02.2013;West Ham;Swansea
E0;3;25133;19359;02.02.2013;Wigan;Southampton
E0;3;48000;46974;03.02.2013;Man City;Liverpool
E0;3;26850;25360;03.02.2013;West Brom;Tottenham
E0;3;42000;41462;09.02.2013;Chelsea;Wigan
E0;3;27244;26672;09.02.2013;Norwich;Fulham
E0;3;32384;30874;09.02.2013;Southampton;Man City
E0;3;30089;26722;09.02.2013;Stoke;Reading
E0;3;48707;40544;09.02.2013;Sunderland;Arsenal
E0;3;21088;20370;09.02.2013;Swansea;QPR
E0;3;36284;36030;09.02.2013;Tottenham;Newcastle
E0;3;42682;35060;10.02.2013;Aston Villa;West Ham
E0;3;75800;75530;10.02.2013;Man United;Everton
E0;3;45000;44749;11.02.2013;Liverpool;West Brom
E0;3;45000;44749;17.02.2013;Liverpool;Swansea
E0;3;60704;60079;23.02.2013;Arsenal;Aston Villa
E0;3;25800;25394;23.02.2013;Fulham;Stoke
E0;3;27244;26672;23.02.2013;Norwich;Everton
E0;3;18360;17779;23.02.2013;QPR;Man United
E0;3;24161;23862;23.02.2013;Reading;Wigan
E0;3;26850;25360;23.02.2013;West Brom;Sunderland
E0;3;48000;46974;24.02.2013;Man City;Chelsea
E0;3;52338;50517;24.02.2013;Newcastle;Southampton
E0;3;35345;34720;25.02.2013;West Ham;Tottenham
E0;3;42000;41462;02.03.2013;Chelsea;West Brom
E0;3;39571;36356;02.03.2013;Everton;Reading
E0;3;75800;75530;02.03.2013;Man United;Norwich
E0;3;32384;30874;02.03.2013;Southampton;QPR
E0;3;30089;26722;02.03.2013;Stoke;West Ham
E0;3;48707;40544;02.03.2013;Sunderland;Fulham
E0;3;21088;20370;02.03.2013;Swansea;Newcastle
E0;3;25133;19359;02.03.2013;Wigan;Liverpool
E0;3;36284;36030;03.03.2013;Tottenham;Arsenal
E0;3;42682;35060;04.03.2013;Aston Villa;Man City
E0;3;27244;26672;09.03.2013;Norwich;Southampton
E0;3;18360;17779;09.03.2013;QPR;Sunderland
E0;3;24161;23862;09.03.2013;Reading;Aston Villa
E0;3;26850;25360;09.03.2013;West Brom;Swansea
E0;3;45000;44749;10.03.2013;Liverpool;Tottenham
E0;3;52338;50517;10.03.2013;Newcastle;Stoke
E0;3;42682;35060;16.03.2013;Aston Villa;QPR
E0;3;39571;36356;16.03.2013;Everton;Man City
E0;3;75800;75530;16.03.2013;Man United;Reading
E0;3;32384;30874;16.03.2013;Southampton;Liverpool
E0;3;30089;26722;16.03.2013;Stoke;West Brom
E0;3;21088;20370;16.03.2013;Swansea;Arsenal
E0;3;42000;41462;17.03.2013;Chelsea;West Ham
E0;3;48707;40544;17.03.2013;Sunderland;Norwich
E0;3;36284;36030;17.03.2013;Tottenham;Fulham
E0;3;25133;19359;17.03.2013;Wigan;Newcastle
E0;3;60704;60079;30.03.2013;Arsenal;Reading
E0;3;39571;36356;30.03.2013;Everton;Stoke
E0;3;48000;46974;30.03.2013;Man City;Newcastle
E0;3;32384;30874;30.03.2013;Southampton;Chelsea
E0;3;48707;40544;30.03.2013;Sunderland;Man United
E0;3;21088;20370;30.03.2013;Swansea;Tottenham
E0;3;35345;34720;30.03.2013;West Ham;West Brom
E0;3;25133;19359;30.03.2013;Wigan;Norwich
E0;3;42682;35060;31.03.2013;Aston Villa;Liverpool
E0;3;25800;25394;01.04.2013;Fulham;QPR
E0;3;27244;26672;06.04.2013;Norwich;Swansea
E0;3;24161;23862;06.04.2013;Reading;Southampton
E0;3;30089;26722;06.04.2013;Stoke;Aston Villa
E0;3;26850;25360;06.04.2013;West Brom;Arsenal
E0;3;42000;41462;07.04.2013;Chelsea;Sunderland
E0;3;45000;44749;07.04.2013;Liverpool;West Ham
E0;3;52338;50517;07.04.2013;Newcastle;Fulham
E0;3;18360;17779;07.04.2013;QPR;Wigan
E0;3;36284;36030;07.04.2013;Tottenham;Everton
E0;3;75800;75530;08.04.2013;Man United;Man City
E0;3;60704;60079;13.04.2013;Arsenal;Norwich
E0;3;42682;35060;13.04.2013;Aston Villa;Fulham
E0;3;39571;36356;13.04.2013;Everton;QPR
E0;3;24161;23862;13.04.2013;Reading;Liverpool
E0;3;32384;30874;13.04.2013;Southampton;West Ham
E0;3;52338;50517;14.04.2013;Newcastle;Sunderland
E0;3;30089;26722;14.04.2013;Stoke;Man United
E0;3;60704;60079;16.04.2013;Arsenal;Everton
E0;3;25800;25394;17.04.2013;Fulham;Chelsea
E0;3;48000;46974;17.04.2013;Man City;Wigan
E0;3;35345;34720;17.04.2013;West Ham;Man United
E0;3;25800;25394;20.04.2013;Fulham;Arsenal
E0;3;27244;26672;20.04.2013;Norwich;Reading
E0;3;18360;17779;20.04.2013;QPR;Stoke
E0;3;48707;40544;20.04.2013;Sunderland;Everton
E0;3;21088;20370;20.04.2013;Swansea;Southampton
E0;3;26850;25360;20.04.2013;West Brom;Newcastle
E0;3;35345;34720;20.04.2013;West Ham;Wigan
E0;3;45000;44749;21.04.2013;Liverpool;Chelsea
E0;3;36284;36030;21.04.2013;Tottenham;Man City
E0;3;75800;75530;22.04.2013;Man United;Aston Villa
E0;3;39571;36356;27.04.2013;Everton;Fulham
E0;3;48000;46974;27.04.2013;Man City;West Ham
E0;3;52338;50517;27.04.2013;Newcastle;Liverpool
E0;3;32384;30874;27.04.2013;Southampton;West Brom
E0;3;30089;26722;27.04.2013;Stoke;Norwich
E0;3;25133;19359;27.04.2013;Wigan;Tottenham
E0;3;60704;60079;28.04.2013;Arsenal;Man United
E0;3;42000;41462;28.04.2013;Chelsea;Swansea
E0;3;24161;23862;28.04.2013;Reading;QPR
E0;3;42682;35060;29.04.2013;Aston Villa;Sunderland
E0;3;25800;25394;04.05.2013;Fulham;Reading
E0;3;27244;26672;04.05.2013;Norwich;Aston Villa
E0;3;18360;17779;04.05.2013;QPR;Arsenal
E0;3;21088;20370;04.05.2013;Swansea;Man City
E0;3;36284;36030;04.05.2013;Tottenham;Southampton
E0;3;26850;25360;04.05.2013;West Brom;Wigan
E0;3;35345;34720;04.05.2013;West Ham;Newcastle
E0;3;45000;44749;05.05.2013;Liverpool;Everton
E0;3;75800;75530;05.05.2013;Man United;Chelsea
E0;3;48707;40544;06.05.2013;Sunderland;Stoke
E0;3;48000;46974;07.05.2013;Man City;West Brom
E0;3;25133;19359;07.05.2013;Wigan;Swansea
E0;3;42000;41462;08.05.2013;Chelsea;Tottenham
E0;3;42682;35060;11.05.2013;Aston Villa;Chelsea
E0;3;39571;36356;12.05.2013;Everton;West Ham
E0;3;25800;25394;12.05.2013;Fulham;Liverpool
E0;3;75800;75530;12.05.2013;Man United;Swansea
E0;3;27244;26672;12.05.2013;Norwich;West Brom
E0;3;18360;17779;12.05.2013;QPR;Newcastle
E0;3;30089;26722;12.05.2013;Stoke;Tottenham
E0;3;48707;40544;12.05.2013;Sunderland;Southampton
E0;3;60704;60079;14.05.2013;Arsenal;Wigan
E0;3;24161;23862;14.05.2013;Reading;Man City
E0;3;42000;41462;19.05.2013;Chelsea;Everton
E0;3;45000;44749;19.05.2013;Liverpool;QPR
E0;3;48000;46974;19.05.2013;Man City;Norwich
E0;3;52338;50517;19.05.2013;Newcastle;Arsenal
E0;3;32384;30874;19.05.2013;Southampton;Stoke
E0;3;21088;20370;19.05.2013;Swansea;Fulham
E0;3;36284;36030;19.05.2013;Tottenham;Sunderland
E0;3;26850;25360;19.05.2013;West Brom;Man United
E0;3;35345;34720;19.05.2013;West Ham;Reading
E0;3;25133;19359;19.05.2013;Wigan;Aston Villa
