Div;Season;Capacity;Spectators;Date;Time;HomeTeam;AwayTeam
E1;12;;;09.04.2022;15:00;Blackburn;Blackpool
E1;12;;;09.04.2022;15:00;Bristol City;Peterboro
E1;12;;;09.04.2022;15:00;Middlesbrough;Hull
E1;12;;;09.04.2022;15:00;Millwall;Barnsley
E1;12;;;09.04.2022;15:00;Nott'm Forest;Birmingham
E1;12;;;09.04.2022;15:00;Preston;QPR
E1;12;;;09.04.2022;15:00;Reading;Cardiff
E1;12;;;09.04.2022;15:00;Swansea;Derby
E1;12;;;09.04.2022;15:00;West Brom;Stoke
E1;12;;;10.04.2022;15:00;Fulham;Coventry
E1;12;;;11.04.2022;19:45;Huddersfield;Luton
E1;12;;;15.04.2022;12:30;Luton;Nott'm Forest
E1;12;;;15.04.2022;15:00;Birmingham;Coventry
E1;12;;;15.04.2022;15:00;Bournemouth;Middlesbrough
E1;12;;;15.04.2022;15:00;Hull;Cardiff
E1;12;;;15.04.2022;15:00;Peterboro;Blackburn
E1;12;;;15.04.2022;15:00;Preston;Millwall
E1;12;;;15.04.2022;15:00;Sheffield United;Reading
E1;12;;;15.04.2022;15:00;Stoke;Bristol City
E1;12;;;15.04.2022;15:00;Swansea;Barnsley
E1;12;;;15.04.2022;15:00;West Brom;Blackpool
E1;12;;;15.04.2022;17:30;Huddersfield;QPR
E1;12;;;15.04.2022;20:00;Derby;Fulham
E1;12;;;18.04.2022;12:30;Middlesbrough;Huddersfield
E1;12;;;18.04.2022;15:00;Barnsley;Peterboro
E1;12;;;18.04.2022;15:00;Blackburn;Stoke
E1;12;;;18.04.2022;15:00;Blackpool;Birmingham
E1;12;;;18.04.2022;15:00;Cardiff;Luton
E1;12;;;18.04.2022;15:00;Coventry;Bournemouth
E1;12;;;18.04.2022;15:00;Millwall;Hull
E1;12;;;18.04.2022;15:00;QPR;Derby
E1;12;;;18.04.2022;15:00;Reading;Swansea
E1;12;;;18.04.2022;17:30;Bristol City;Sheffield United
E1;12;;;18.04.2022;20:00;Nott'm Forest;West Brom
E1;12;;;19.04.2022;19:45;Fulham;Preston
E1;12;;;22.04.2022;19:45;Huddersfield;Barnsley
E1;12;;;23.04.2022;12:30;Luton;Blackpool
E1;12;;;23.04.2022;15:00;Birmingham;Millwall
E1;12;;;23.04.2022;15:00;Bournemouth;Fulham
E1;12;;;23.04.2022;15:00;Derby;Bristol City
E1;12;;;23.04.2022;15:00;Hull;Reading
E1;12;;;23.04.2022;15:00;Peterboro;Nott'm Forest
E1;12;;;23.04.2022;15:00;Sheffield United;Cardiff
E1;12;;;23.04.2022;15:00;Stoke;QPR
E1;12;;;23.04.2022;15:00;Swansea;Middlesbrough
E1;12;;;23.04.2022;15:00;West Brom;Coventry
E1;12;;;25.04.2022;19:30;Preston;Blackburn
E1;12;;;26.04.2022;19:45;Barnsley;Blackpool
E1;12;;;26.04.2022;19:45;Fulham;Nott'm Forest
E1;12;;;26.04.2022;19:45;Swansea;Bournemouth
E1;12;;;27.04.2022;19:45;Middlesbrough;Cardiff
E1;12;;;29.04.2022;19:45;QPR;Sheffield United
E1;12;;;30.04.2022;12:30;Barnsley;Preston
E1;12;;;30.04.2022;15:00;Blackburn;Bournemouth
E1;12;;;30.04.2022;15:00;Blackpool;Derby
E1;12;;;30.04.2022;15:00;Bristol City;Hull
E1;12;;;30.04.2022;15:00;Cardiff;Birmingham
E1;12;;;30.04.2022;15:00;Coventry;Huddersfield
E1;12;;;30.04.2022;15:00;Middlesbrough;Stoke
E1;12;;;30.04.2022;15:00;Millwall;Peterboro
E1;12;;;30.04.2022;15:00;Nott'm Forest;Swansea
E1;12;;;30.04.2022;15:00;Reading;West Brom
E1;12;;;02.05.2022;17:15;Fulham;Luton
E1;12;;;03.05.2022;19:00;Bournemouth;Nott'm Forest
E1;12;;;07.05.2022;12:30;Birmingham;Blackburn
E1;12;;;07.05.2022;12:30;Bournemouth;Millwall
E1;12;;;07.05.2022;12:30;Derby;Cardiff
E1;12;;;07.05.2022;12:30;Huddersfield;Bristol City
E1;12;;;07.05.2022;12:30;Hull;Nott'm Forest
E1;12;;;07.05.2022;12:30;Luton;Reading
E1;12;;;07.05.2022;12:30;Peterboro;Blackpool
E1;12;;;07.05.2022;12:30;Preston;Middlesbrough
E1;12;;;07.05.2022;12:30;Sheffield United;Fulham
E1;12;;;07.05.2022;12:30;Stoke;Coventry
E1;12;;;07.05.2022;12:30;Swansea;QPR
E1;12;;;07.05.2022;12:30;West Brom;Barnsley
